Income,Sex,Marital,Age,Education,Occupation,Live,Dual,Person,Person under 18,Householder,Hometype,Ethnic,Language
1,male,married,45 thru 54,college graduate,professional/managerial,,yes,two,none,own,condominium,black,english
1,female,divorced or separated,55 thru 64,grad study,professional/managerial,more than ten years,not married,one,none,own,house,black,english
1,female,married,55 thru 64,1 to 3 years of college,clerical/service worker,more than ten years,no,four,one,own,house,white,english
1,male,married,65 and over,1 to 3 years of college,retired,,no,two,none,rent,condominium,white,english
1,female,married,55 thru 64,1 to 3 years of college,unemployed,more than ten years,no,two,none,own,house,white,english
0,female,divorced or separated,55 thru 64,1 to 3 years of college,unemployed,more than ten years,not married,two,none,rent,apartment,other,english
1,female,widowed,65 and over,1 to 3 years of college,retired,four to six years,not married,one,none,own,condominium,white,english
0,female,single or never married,14 thru 17,grades 9 to 11,student or hs or college,more than ten years,not married,four,one,live with parents/family,house,white,other
1,female,single or never married,14 thru 17,grades 9 to 11,sales worker,seven to ten years,not married,two,one,rent,apartment,white,english
0,female,single or never married,14 thru 17,grades 9 to 11,student or hs or college,four to six years,not married,four,three,live with parents/family,apartment,asian,other
0,female,single or never married,14 thru 17,grades 9 to 11,student or hs or college,seven to ten years,not married,nine or more,seven,live with parents/family,apartment,asian,other
0,female,single or never married,14 thru 17,grades 9 to 11,student or hs or college,more than ten years,not married,four,two,live with parents/family,house,,english
0,female,single or never married,14 thru 17,grade 8 or less,student or hs or college,more than ten years,not married,four,two,live with parents/family,house,white,english
0,female,single or never married,14 thru 17,graduated high school,professional/managerial,more than ten years,not married,four,two,live with parents/family,house,white,english
0,female,single or never married,14 thru 17,grades 9 to 11,student or hs or college,,not married,three,one,live with parents/family,house,white,english
0,male,single or never married,14 thru 17,grades 9 to 11,sales worker,seven to ten years,not married,four,two,own,house,white,english
1,female,married,25 thru 34,college graduate,homemaker,more than ten years,no,five,three,own,house,white,english
1,female,single or never married,18 thru 24,1 to 3 years of college,sales worker,more than ten years,not married,four,one,live with parents/family,house,white,english
0,female,single or never married,14 thru 17,grades 9 to 11,student or hs or college,more than ten years,not married,three,one,live with parents/family,house,white,english
0,female,single or never married,14 thru 17,grades 9 to 11,student or hs or college,,not married,two,one,live with parents/family,house,white,english
0,female,single or never married,14 thru 17,grades 9 to 11,student or hs or college,more than ten years,not married,two,one,live with parents/family,house,white,english
0,male,married,65 and over,graduated high school,retired,,no,two,none,own,mobile home,black,english
0,female,single or never married,14 thru 17,grades 9 to 11,student or hs or college,more than ten years,not married,four,two,live with parents/family,house,white,english
1,female,married,65 and over,1 to 3 years of college,clerical/service worker,more than ten years,no,two,none,own,house,white,english
1,male,married,55 thru 64,grad study,professional/managerial,more than ten years,yes,three,none,own,house,white,english
1,male,married,65 and over,1 to 3 years of college,retired,more than ten years,no,two,none,own,,white,english
1,female,married,55 thru 64,graduated high school,retired,more than ten years,no,two,none,own,house,white,english
1,male,married,65 and over,grad study,professional/managerial,more than ten years,no,two,none,own,house,white,english
1,male,married,65 and over,grad study,retired,more than ten years,no,two,none,own,house,white,english
1,male,married,35 thru 44,grad study,professional/managerial,more than ten years,yes,two,none,own,house,white,english
1,female,married,55 thru 64,grad study,retired,more than ten years,yes,two,none,own,house,white,english
0,female,single or never married,14 thru 17,grades 9 to 11,student or hs or college,more than ten years,not married,four,two,live with parents/family,house,white,english
1,male,single or never married,14 thru 17,grades 9 to 11,sales worker,four to six years,not married,four,one,live with parents/family,house,asian,other
1,female,single or never married,14 thru 17,grades 9 to 11,unemployed,seven to ten years,not married,four,two,live with parents/family,house,white,english
0,female,single or never married,14 thru 17,grades 9 to 11,student or hs or college,more than ten years,not married,three,one,live with parents/family,house,white,english
1,female,single or never married,14 thru 17,grades 9 to 11,sales worker,,not married,four,two,live with parents/family,house,white,english
0,female,single or never married,14 thru 17,grades 9 to 11,student or hs or college,more than ten years,not married,four,two,live with parents/family,house,white,english
0,female,single or never married,14 thru 17,grades 9 to 11,student or hs or college,more than ten years,not married,two,one,live with parents/family,house,white,english
0,male,single or never married,14 thru 17,grades 9 to 11,student or hs or college,more than ten years,not married,four,one,live with parents/family,house,white,english
1,female,single or never married,14 thru 17,grades 9 to 11,unemployed,,not married,five,three,live with parents/family,condominium,white,english
1,female,single or never married,14 thru 17,grades 9 to 11,unemployed,more than ten years,not married,four,one,live with parents/family,house,white,other
0,female,single or never married,14 thru 17,grades 9 to 11,student or hs or college,seven to ten years,not married,three,one,live with parents/family,house,asian,english
1,female,married,45 thru 54,1 to 3 years of college,professional/managerial,more than ten years,yes,,none,own,house,white,english
1,female,married,35 thru 44,college graduate,professional/managerial,more than ten years,yes,three,one,own,house,white,english
1,female,single or never married,18 thru 24,graduated high school,student or hs or college,more than ten years,not married,four,one,live with parents/family,house,white,english
